562,Mount Ida College ,,MA,,1,,1,1,1899,1500,9.1 million,,,http://www.mountida.edu/sp.cfm?pageid=2787,,Middlesex,25017
563,Mount Marty College ,,SD,,1,,1,1,1936,1100,12 million,16 million,,https://docs.google.com/viewer?a=v&q=cache:zVYGlorvescJ:www.mtmc.edu/financial/files/NASFAA%2520Code%2520of%2520Conduct.doc+code+of+conduct&hl=en&pid=bl&srcid=ADGEESg_Lt8tqqrBDfTMpkzvR6X09bs_k4Eill0XfGIWzMmrc-6OFqIkS-bQsY0uzW74CTTZlrVDbJsNITheuXaNQL1aC6ZgcEqORU0xAKBWG19IyXEOc05JKF_5cu7-fFEV_PeUz30Y&sig=AHIEtbSB_O9e-hPUF6X2P2Np3J69j7S0Xg,,Yankton,46135
564,Mount Mary College ,,WI,,1,,1,2,1913,1963,9.4 million,62.56 million,,2,,Milwaukee,55079
565,Mount Mercy University ,,IA,,1,,1,2,1928,1643,19.6 million,25 million,,2,,Linn,19113
566,Mount Olive College ,,NC,,1,"School of Arts and Sciences, Tillman School of Business, School of PRofessional Studies",1,2,1951,3500,152 million,,,2,,Wayne,37191
567,Mount Saint Mary College ,,NY,,1,,1,2,1960,2700+,42 million,,,2,,Orange,36071
568,Mount Saint Mary's College ,,CA,,1,,1,1,1925,2480,65.4 million,55 million,,https://docs.google.com/viewer?a=v&q=cache:7f_gRJ1L1QgJ:www.msmc.la.edu/PDFFiles/human-resources/staff-employee-handbook-2010-2011.pdf+conflict+of+interest+policy&hl=en&pid=bl&srcid=ADGEEShUfgJwZsCTTDMWNAIL2INoqGRITWE-JOd5aeo4j2KGcGW1FYZosG8QCCksBt-z-jes_CYFkBCcN_6aTMRL6aXaaPIOV1y9Tvhjj8-vuM6jq8npZcZwI2hX-_ZX-H74B83RrXT6&sig=AHIEtbTUtEIENFm2DySNLUTlFrAGz7HBXw,,Los Angeles,6037
569,Mount Saint Mary's University ,,MD,,1,,1,2,1808,2100,35 million,38.4 million,,2,,Frederick,24021
570,Mount Union College ,,OH,,1,,1,2,1846,2200,120 million,,,2,,Stark,39151
571,Mount Vernon Nazarene University ,,OH,,1,,1,1,1968,1923,12.2 million,,,http://www.mvnu.edu/policies/Financial.pdf,,Knox,39083
572,Mountain State University ,,WV,,1,"School of Arts and Sciences, School of Business and Technology, School of Nursing, Patsy H. Haslam School of Health Sciences, Charles H. Polk School of Leadership and Professional Development",1,2,1933,9158,,,,,,Raleigh,54081
2401,MRIGlobal,,MO,,2,,1,0,1944,,,,,,,0,0
573,Muhlenberg College ,,PA,,1,,1,1,1848,2180,140 million,,,http://www.muhlenberg.edu/main/aboutus/hr/handbook/manager/4_1.html,,Lehigh,42077
574,Multnomah University ,,OR,,1,,1,,1936,600,27.27 million,16.5 million,,,,Multnomah,41051
575,Murray State University ,,KY,,1,,0,1,1924,10416,27.9 million,135.9 million,,http://www.murraystate.edu/Libraries/Board_of_Regents/MSU_Board_Conflict_of_Interest_AGB_5-20-11_1.sflb.ashx,,Calloway,21035
576,Muskingum University ,,OH,,1,,1,1,1837,3000,45.5 million,,,http://www.muskingum.edu/home/financialaid/downloads/codeofconduct.pdf,,Muskingum,39119
1570,Naropa University ,,CO,4,,"Undergraduate Study (official name?), Department of Contemplative Education, Environmental Studies, Jack Kerouac School of Disembodied Poetics, Graduate School of Psychology",1,"2 (but probably 0, I would guess)",1974,"447 undergrad, 629 grad",3.9,,,,,Boulder,8013
2094,NASA Ames Research Center ,NASA,,1,3,,,,,,,,,,http://www.nih.gov/about/ethics/summary_amendments_08252005.htm,Prince George's,24033
2403,NASA Astrobiology Institute,NASA,CA,,"2,3",,0,1,1998,,,,,http://www.nasa.gov/centers/ames/pdf/372013main_ATOM%20Selection%20Statement.pdf,,San Bernardino,6071
2125,NASA Langley Research Center ,NASA,,1,3,,,,,,,,,,http://www.nih.gov/about/ethics/summary_amendments_08252005.htm,Prince George's,24033
2128,NASA Marshall Space Flight Center ,NASA,,1,3,,,,,,,,,,http://www.nih.gov/about/ethics/summary_amendments_08252005.htm,Prince George's,24033
2404,Nathan Kline Institute for Psychiatric Research,,NY,,"2,3",,0,0,,,,,,,,0,0
2066,National Aeronautics and Space Administration NASA ,,,1,3,,,,,,,,,http://www.nasa.gov/offices/ogc/general_law/ethicsfaq.html#conflicts,,0,0
2405,National Agricultural Law Center,University of Arkansas,AK,,"2,3",,0,1,1987,,,,,www.nationalaglawcenter.org/assets/bibarticles/golden_board.pdf,,Fairbanks North Star,2090
1571,National American University ,,SD,,,,,,,,,,,,,Sedgwick,20173
2143,National Audubon Society ,,,1,2,,,,,,,,,,,Tompkins,36109
2163,National Biological Information Infrastructure ,,,1,3,,,2,,,,,,,,0,0
2406,National Bureau of Economic Research,,MA,,2,,1,2,1920,,,,,,,New York,36061
2091,National Bureau of Economic Research ,,,1,2,,,,,,,,,http://www.google.com/url?sa=t&source=web&cd=1&ved=0CBkQFjAA&url=http%3A%2F%2Fwww.nber.org%2FCOI_policy_031309.pdf&rct=j&q=national%20bureau%20of%20economic%20research%20conflict%20of%20interest%20policy&ei=yeHqTZW_M8nTgAf5lO3XCQ&usg=AFQjCNGtWwxpm1VpOgxZrKp4S6QzBwT1Vg&sig2=qH0Rv_qTPWx_Tkotyn5kIw&cad=rja,,New York,36061
2090,National Cancer Institute ,,,1,2,,,,,,,,,http://carra.cancer.gov/members/ethics/confidentiality,,Montgomery,24031
2407,National Center for Agricultural Utilization Research,USDA,IL,,"2,3",,0,0,1938,,,,,,,Will,17197
2408,National Center for Atmospheric Research,University Corporation for Atmospheric Research,CO,,"2,3",,0,1,,,,,,www.fin.ucar.edu/polpro/section2/2-3.html,,Boulder,8013
2409,National Center for Ecological Analysis and Synthesis,"University of California, Santa Barbara",CA,,"2,3",,0,1,1995,,,,,http://www.nceas.ucsb.edu/proposal/review,,Santa Barbara,6083
2410,National Center for Genome Resources,,NM,,"2,3",,0,2,1994,,,,,,,0,0
2411,National Center for Integrative Biomedical Informatics,National Centers for Biomedical Computing,MI,,"2,3",,0,2,2005,,,,,,,Wexford,26165
2412,National Center for Manufacturing Sciences,,MI,,2,,1,0,1986,,,,,,,Washtenaw,26161
2413,National Center for Research in Economic Education,University of Lincoln-Nebraska,NE,,"2,3",,0,1,,,,,,research.unl.edu/orr/conflict.shtml,,Lancaster,31109
2414,National Center of Excellence for Aviation Operators,Federal Aviation Administration,CA,,"2,3",,0,0,1996,,,,,,,Sacramento,6067
2415,National Centers for Biomedical Computing,National Institute of Health,Various,,"2,3",,0,2,,,,,,,,0,0
2095,National Centers for Environmental Prediction ,NOAA,,1,2,,,,,,,,,,http://www.cio.noaa.gov/Policy_Programs/NOAA_PRB_COI_Policy_110606.html,Montgomery,24031
1572,National College of Natural Medicine ,,OR,,,,,,,,,,,,,Multnomah,41051
1573,National Defense Intelligence College ,,DC,,,,,,,,,,,,,0,0
1574,National Defense University ,,DC,,,,,,,,,,,,,District of Columbia,11001
2416,National Evolutionary Synthesis Center,"Duke University, North Carolina State University, University of California at Chapel Hill",NC,,"2,3",,1,2,2004,,,,,,,Durham,37063
1575,National Graduate School of Quality Management ,,MA,,,,,,,,,,,,,0,0
2417,National High Magnetic Field Laboratory,Florida State University,FL,,"2,3",,0,2,1989,,,,,,,Leon,12073
2154,National High Magnetic Field Laboratory ,,,1,2,,,,,,,,,,,Leon,12073
1576,National Hispanic University ,,CA,,,,,,,,,,,,,Santa Clara,6085
2418,National Humanities Center,,NC,,2,,1,0,1978,,,,,,,Durham,37063
2419,National Ignition Facility,Lawrence Livermore National Laboratory,CA,,"2,3",,0,0,2009,,,,,,,Alameda,6001
2420,National Institute of Child Health and Human Development,National Institutes of Health,MD,,"2,3",,0,1,1962,,,,,http://www.nichd.nih.gov/funding/policies/upload/appeals_initial_peer_review.pdf,,Montgomery,24031
2152,National Institute of Diabetes and Digestive and Kidney Diseases ,,,1,2,,,,,,,,,,,0,0
2123,National Institute of Environmental Health Sciences ,NIH,,1,2,,,,,,,,,,http://www.nih.gov/about/ethics/summary_amendments_08252005.htm,Montgomery,24031
2100,National Institute of Information and Communications ,,,1,2,,,,,,,,,,,,0
2124,National Institute of Mental Health ,NIH,,1,2,,,,,,,,,,http://www.nih.gov/about/ethics/summary_amendments_08252005.htm,Montgomery,24031
2073,National Institute of Standards and Technology ,,,1,3,,,,,,,,,http://www.google.com/url?sa=t&source=web&cd=1&ved=0CBkQFjAA&url=http%3A%2F%2Fwww.ogc.doc.gov%2Fpdfs%2Fnistsummary.pdf&rct=j&q=NIST%20ethics&ei=Fi_jTfTJFIXUgQe82NGZBg&usg=AFQjCNGyt0aKLvTl6ZH7zizYIfsK0D2KBQ&sig2=_jtQo6hqLmKpc7r93hr69A&cad=rja,,Montgomery,24031
2421,National Institutes of Health,,MD,,"2,3",,0,1,1930,,,,,www.nih.gov/about/ethics_COI.htm ,,Montgomery,24031
1577,National Labor College ,,MD,,,,,,,,,,,,,Montgomery,24031
2153,National Laboratory for Particle and Nuclear Physics ,,,1,2,,,,,,,,,,,0,0
2067,National Oceanic and Atmospheric Administration NOAA ,,,1,3,,,,,,,,,http://www.cio.noaa.gov/Policy_Programs/NOAA_PRB_COI_Policy_110606.html,http://www.cio.noaa.gov/Policy_Programs/NOAA_PRB_COI_Policy_110606.html,0,0
2133,National Optical Astronomy Observatory ,,,1,2,,,,,,,,,http://www.noao.edu/oc/coi-dfn.php,,Pima,4019
2422,National Radio Astronomy Observatory,"Associated Universities, Inc. ",VA,,"2,3",,0,0,1956,,,,,,,Buckingham,51029
2103,National Radio Astronomy Observatory ,,,1,3,,,,,,,,,,,Pocahontas,54075
2423,National Renewable Energy Laboratory,U.S. Department of Energy,CO,,"2,3",,0,1,1974,,,,,http://www.nrel.gov/business_opportunities/docs/ section1_007_exhibit_b.doc,,Jefferson,8059
2097,National Renewable Energy Laboratory ,,,1,2,,,,,,,,,,http://search.nrel.gov/cs.html?url=http%3A//www.nrel.gov/business_opportunities/pdfs/oci.pdf&charset=utf-8&qt=site%3Awww.nrel.gov+site%3Awww.sst.nrel.gov+site%3Arredc.nrel.gov+%7C%7C+conflict+of+interest+policy&col=nrel&n=4&la=en,Jefferson,8059
2089,National Research Council Canada ,,,1,2,,,,,,,,,,,,0
2424,National Superconducting Cyclotron Laboratory,Michigan State University,MI,,"2,3",,0,0,1963,,,,,,,Ingham,26065
1579,National Theatre Conservatory ,,CO,,,,,,,,,,,,,0,0
1580,National University ,,CA,,,,,,,,,,,,,San Diego,6073
1581,National University of Health Sciences ,,IL,,,,,,,,,,,,,DuPage,17043
2425,National Wetlands Research Center,U.S. Fish and Wildlife Services,LA,,"2,3",,0,0,1975,,,,,,,Cameron,22023
2426,National Wilms Tumor Study Group,,WA,,2,,1,2,1969,,,,,,,0,0
1578,National-Louis University ,,IL,,,,,,,,,,,,,DuPage,17043
2427,Natural Resources Research Institute,University of Minnesota Duluth,ME,,2,,1,0,1985,,,,,,,0,0
1582,Navajo Technical College ,,NM,,,,,,,,,,,,,McKinley,35031
1583,Naval Postgraduate School ,,CA,,,,,,,,,,,,,Monterey,6053
1584,Nazarene Bible College ,,CO,,,,,,,,,,,,,El Paso,8041
1585,Nazareth College ,,NY,,,,,,,,,,,,,Kalamazoo,26077
1586,Nebraska Christian College ,,NE,,,,,,,,,,,,,Sarpy,31153
1587,Nebraska Methodist College ,,NE,,,,,,,,,,,,,Douglas,31055
1588,Nebraska Wesleyan University ,,NE,,,,,,,,,,,,,Lancaster,31109
1589,Neumann College ,,PA,2,,"Arts and Sciences, Business and Info Management, Education and Human Services, Nursing and Health Sciences, Graduate Studies and Adult Education",1,2,1965,"2524 undergrad, 549 grad",13.5,,,,,Delaware,42045
2428,Neutron Science Laboratory,Institute of Materials Science Research,,,,,,,,,,,,,,,0
2429,Nevada Cancer Institute,,NV,,2,,1,0,2002,,,,,,,Clark,32003
2430,Nevis Laboratories,Columbia University,NY,,2,,1,1,,,,,,cumc.columbia.edu/faculty/COI/,,New York,36061
2431,New Alchemy Institute,,,,,,,,,,,,,,,0,0
1590,New College of Florida ,,FL,,,,,,,,,,,,,Sarasota,12115
1591,New England College ,,NH,,,,,,,,,,,,,Merrimack,33013
1592,New England College of Business & Finance ,,MA,,,,,,,,,,,,,0,0
1593,New England College of Optometry ,,MA,,,,,,,,,,,,,Suffolk,25025
2432,New England Complex Systems Institute,,,,,,,,,,,,,,,0,0
1594,New England Conservatory of Music ,,MA,,,,,,,,,,,,,Suffolk,25025
1595,New England Institute of Art ,,MA,,,,,,,,,,,,,Norfolk,25021
1596,New England Institute of Technology ,,RI,,,,,,,,,,,,,Kent,44003
1597,New Hope Christian College ,,OR,,,,,,,,,,,,,Lane,41039
1598,New Jersey City University ,,NJ,,,,,,,,,,,,,Hudson,34017
1599,New Jersey Institute of Technology ,,NJ,,,,,,,,,,,,,Essex,34013
1600,New Mexico Highlands University ,,NM,,,,,,,,,,,,,Sandoval,35043
1601,New Mexico Institute of Mining & Technology ,,NM,,,,,,,,,,,,,Torrance,35057
1602,New Mexico State University ,,NM,,,,,,,,,,,,,Eddy,35015
1603,New Orleans Baptist Theological Seminary ,,LA,,,,,,,,,,,,,Orleans,22071
2433,New York Blood Center,,,,,,,,,,,,,,,Monroe,36055
1605,New York Chiropractic College ,,NY,,,,,,,,,,,,,Seneca,36099
1291,New York City College of Technology,,NY,,,,,,,,,,,http://www.cuny.edu/research/compliance/CUNY_Conflict_of_Interest_Policy_approved_June2008.doc,,Kings,36047
1606,New York College of Podiatric Medicine ,,NY,,,,,,,,,,,,,New York,36061
1607,New York Institute of Technology ,,NY,,,,,,,,,,,,,New York,36061
1608,New York Medical College ,,NY,,,,,,,,,,,,,Westchester,36119
1609,New York University ,,NY,,1,"College of Arts and Sciecne, College of Dentistry, College of Nursing, Courant Institute of Mathematical Sciences, Gallatin School of Individualized Study, Leonard N. Stern School of Business, NYU Abu Dhabi, Polytechnic Institute of NYU, Robert F. Wagner Graduate School of Public Service, School of Continuing and Professional Studies, School of Law, School of Medicine, Silver School of Social Work, Steinhart School of Culture, Education, and Development; Tisch School of the Arts",1,1,1831,4300,2430,,,http://www.nyu.edu/about/policies-guidelines-compliance/policies-and-guidelines/conflict-of-interest-policy.html,,New York,36061
1610,Newberry College ,,SC,,,,,,,,,,,,,Newberry,45071
1611,Newbury College ,,MA,,,,,,,,,,,,,Suffolk,25025
1612,Newman University ,,KS,,,,,,,,,,,,,Sedgwick,20173
1613,Niagara University ,,NY,,,,,,,,,,,,,Niagara,36063
1615,Nicholls State University ,,LA,,,,,,,,,,,,,Lafourche,22057
1614,Nichols College ,,MA,,,,,,,,,,,,,Worcester,25027
2434,Nike Sports Research Lab,,,,,,,,,,,,,,,0,0
2084,NOAA National Weather Service ,,,1,3,,,,,,,,,http://www.cio.noaa.gov/Policy_Programs/NOAA_PRB_COI_Policy_110606.html,http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&tpl=/ecfrbrowse/Title05/5cfr2635_main_02.tpl,Brown,55009
2436,Norbert Wiener Center for Harmonic Analysis and Applications,,,,,,,,,,,,,,,0,0
1616,Norfolk State University ,,VA,,1,"College of Liberal Arts; College of Science, Engineering, and Technology; School of Business; School of Education; Ethelyn R. Strong School of Social Work; School of Extended Learning; Graduate School",0,1,1935,6964,,,,http://www.nsu.edu/humanresources/codeofethics.html,,Norfolk,51710
1617,North Carolina A&T State University ,,NC,,,,,,,,,,,,,Guilford,37081
1618,North Carolina Central University ,,NC,,,,,,,,,,,,,Durham,37063
1622,North Carolina State University ,,NC,,,,,,,,,,,,,Wake,37183
1619,North Carolina Wesleyan College ,,NC,,,,,,,,,,,,,Nash,37127
1621,North Central College ,,IL,,,,,,,,,,,,,Hennepin,27053
1620,North Central University ,,MN,,,,,,,,,,,,,DuPage,17043
1623,North Dakota State University ,,ND,,,,,,,,,,,,,Cass,38017
1624,North Georgia College & State University ,,GA,,,,,,,,,,,,,Bibb,13021
1625,North Greenville University ,,SC,,,,,,,,,,,,,Greenville,45045
1626,North Park University ,,IL,,,,,,,,,,,,,Cook,17031
1627,Northcentral University ,,AZ,,,,,,,,,,,,,Yavapai,4025
1628,Northeastern Illinois University ,,IL,,,,,,,,,,,,,Cook,17031
1629,Northeastern Ohio Universities College of Medicine ,,OH,,,,,,,,,,,,,Clark,39023
1630,Northeastern State University ,,OK,,,,,,,,,,,,,Cherokee,40021
1631,Northeastern State University–Broken Arrow ,,OK,,,,,,,,,,,,,Wagoner,40145
1632,Northeastern State University–Muskogee ,,OK,,,,,,,,,,,,,Muskogee,40101
1633,Northeastern University ,,MA,,,,,,,,,,,,,Suffolk,25025
1634,Northern Arizona University ,,AZ,,,,,,,,,,,,,Coconino,4005
1635,Northern Baptist Theological Seminary ,,IL,,,,,,,,,,,,,DuPage,17043
1636,Northern Illinois University ,,IL,,,,,,,,,,,,,DeKalb,17037
1637,Northern Kentucky University ,,KY,,,,,,,,,,,,,Campbell,21037
1638,Northern Michigan University ,,MI,,,,,,,,,,,,,Marquette,26103
1639,Northern New Mexico College ,,NM,,,,,,,,,,,,,Rio Arriba,35039
1640,Northern State University ,,SD,,,,,,,,,,,,,Brown,46013
1641,Northland College ,,WI,,,,,,,,,,,,,Ashland,55003
1642,Northwest Christian University ,,OR,,,,,,,,,,,,,Lane,41039
1643,Northwest Florida State College ,,FL,,,,,,,,,,,,,Okaloosa,12091
1644,Northwest Indian College ,,WA,,,,,,,,,,,,,Whatcom,53073
1645,Northwest Missouri State University ,,MO,,,,,,,,,,,,,Nodaway,29147
1646,Northwest Nazarene University ,,ID,,,,,,,,,,,,,Canyon,16027
1647,Northwest University ,,WA,,,,,,,,,,,,,,0
1648,Northwestern College ,,MN,,,,,,,,,,,,,Sioux,19167
1649,Northwestern College ,,IA,,,,,,,,,,,,,Sioux,19167
1650,Northwestern Health Sciences University ,,MN,,,,,,,,,,,,,Hennepin,27053
1651,Northwestern Oklahoma State University ,,OK,,,,,,,,,,,,,Woods,40151
1652,Northwestern State University of Louisiana ,,LA,,,,,,,,,,,,,Natchitoches,22069
1653,Northwestern University ,,IL,,,,,,,,,,,,,Cook,17031
1654,Northwood University ,,FL/MI/TX,,,,,,,,,,,,,Dallas,48113
1655,Norwich University ,,VT,,,,,,,,,,,,,Washington,50023
1656,Notre Dame College ,,OH,,,,,,,,,,,,,Cuyahoga,39035
1657,Notre Dame de Namur University ,,CA,,,,,,,,,,,,,San Mateo,6081
1658,Notre Dame Seminary ,,LA,,,,,,,,,,,,,Orleans,22071
1659,Nova Southeastern University ,,FL,,,,,,,,,,,,,Broward,12011
1660,Nyack College ,,NY,,,,,,,,,,,,,Rockland,36087
2109,NYU Langone Medical Center ,New York University,,1,2,,,,,,,,,,,New York,36061
577,Oak Hills Christian College ,,MN,,1,,1,0,1946,150,,,,,,Beltrami,27007
2080,Oak Ridge National Laboratory ,,,1,3,,,,,,,,,http://www.ornl.gov/ornlhome/research_integrity.shtml,http://ecfr.gpoaccess.gov/cgi/t/text/text-idx?c=ecfr&tpl=/ecfrbrowse/Title05/5cfr2635_main_02.tpl,Roane,47145
578,Oakland City University ,,IN,,1,,1,1,1885,2350,,,,http://www.oak.edu/careers/openings-policies.php,,Gibson,18051
579,Oakland University ,,MI,,1,"College of Arts and Sciences, School of Business Administration, School of Education and Human Services, School of Engineering and Computer Science, School of Health Sciences, School of Nursing",0,1,1957,19053,39 million,52 million,,http://www.oakland.edu/upload/docs/General%20Counsel/Forms/CONFLICT%20OF%20INTERESTII%20(CONTRACTING-BUSINESS-ETC).POL.pdf,,Oakland,26125
580,Oakwood University ,,AL,,1,,1,1,1896,1900,,,,http://www.oakwood.edu/zPublic/human-resources/accordion/Handbooks/Staff-Handbook.pdf,,Madison,1089
581,Oberlin College ,,OH,1,1,"College of Arts and Sciences, Conservatory of Music",1,1,1833,"2800 (2200 College of Arts and Sciences, 600 Conservatory of Music)",603.4 million (2010),147.6 million (2008-2009),0,http://www.oberlin.edu/HR/healthcare/download/BusinessConduct.html,,Lorain,39093
582,Oblate School of Theology ,,TX,,1,,1,0,1903,,,,,,,Bexar,48029
583,Occidental College ,,CA,1,1,Liberal Arts,1,1,1887,2102,273.8 million (2008-2009),109.3 million (2010),,http://www.oxy.edu/x3004.xml,,Los Angeles,6037
584,Oglala Lakota College ,,SD,,1,,1,1,1971,1400,21 million,,,http://www.olc.edu/local_links/policymanual/Section_20-29/Text_Files/20-008.txt,,Shannon,46113
585,Oglethorpe University ,,GA,,1,,1,0,1835,over 1000,24 million,,,,,DeKalb,13089
586,Ohio Christian University ,,OH,,1,,1,0,1948,1700,,3.8 million,,,,Pickaway,39129
587,Ohio Dominican University ,,OH,,1,,1,,1911,3052,,,,,,Franklin,39049
588,Ohio Northern University ,,OH,,1,,1,1,1871,3721,112.9 million,,,http://www.onu.edu/files/University_Council_Agenda_08.04.29.pdf,,Hardin,39065
589,Ohio State University ,Ohio State University System,OH,1,1,"School of Allied Medical Professionals, Austin E. Knowlton School of Architecture, College of Arts and Sciences, Fisher School of Business, College of Dentistry, Continuing Education, College of Education and Human Ecology, College of Engineering, School of Environment and Natural Resources, College of Food, Agricultural, and Environmental Sciences, Graduate School, The John Glenn School of Public Affairs, Michael E. Moritz College of Law, College of Medicine, ",0,1,1870,64077 total (55014 on the Columbus campus),2.023 billion dollars total,3.7 billion (total),,http://www.oaa.osu.edu/assets/files/documents/financialconflictofinterest.pdf,,Franklin,39049
590,Ohio State University–Lima ,Ohio State University System,OH,1,1,,0,1,1960,1200,,,,http://docs.google.com/viewer?a=v&q=cache:mNATvH0HqNEJ:oaa.osu.edu/assets/files/documents/financialconflictofinterest.pdf+financial+conflict+of+interest&hl=en&gl=us&pid=bl&srcid=ADGEESgaXhCTBOVMXuBnsQemy4MqvUi9kOnj2NPmQrNP4bl0qJW76DEFMLwbDWuaXJNmURmIX3wlp8foRlZfs75zoup3pnbizR6AxtmDpWWaRhlrA7jENurN86gn87Lig1Z68T7HC_48&sig=AHIEtbTJ8A3DI7k9tCQd-bHWLPSavQILJA,http://www.oaa.osu.edu/assets/files/documents/financialconflictofinterest.pdf,Franklin,39049
591,Ohio State University–Mansfield ,Ohio State University System,OH,1,1,,0,1,1958,1600,,,,,http://www.oaa.osu.edu/assets/files/documents/financialconflictofinterest.pdf,Franklin,39049
592,Ohio State University–Marion ,Ohio State University System,OH,1,1,,0,1,1957,1920,,,,http://hr.osu.edu/policy/policy130.pdf,http://www.oaa.osu.edu/assets/files/documents/financialconflictofinterest.pdf,Franklin,39049
593,Ohio State University–Newark ,Ohio State University System,OH,1,1,,0,1,1957,2183,,,,http://docs.google.com/viewer?a=v&q=cache:mNATvH0HqNEJ:oaa.osu.edu/assets/files/documents/financialconflictofinterest.pdf+financial+conflict+of+interest&hl=en&gl=us&pid=bl&srcid=ADGEESgaXhCTBOVMXuBnsQemy4MqvUi9kOnj2NPmQrNP4bl0qJW76DEFMLwbDWuaXJNmURmIX3wlp8foRlZfs75zoup3pnbizR6AxtmDpWWaRhlrA7jENurN86gn87Lig1Z68T7HC_48&sig=AHIEtbTJ8A3DI7k9tCQd-bHWLPSavQILJA,http://www.oaa.osu.edu/assets/files/documents/financialconflictofinterest.pdf,Franklin,39049
595,Ohio University ,,OH,1,1,"Scripps College of Communication, College of Business, Gladys W. and David H. Patton College of Education and Human Services, Russ College of Engineering and Technology, College of Fine Arts and Kennedy Museum of Arts, School of Recreation and Sports Sciences, Voinovich School of Leadership and Public Affairs, Honors Tutorial College, College of Medicine",0,1,1804,35324,277.2 million,,,http://www.ohio.edu/policy/19-058.html,,Athens,39009
596,Ohio University–Eastern Campus,Ohio University System,OH,1,1,,0,1,1957,708,,,,http://www.ohio.edu/policy/19-058.html,,Franklin,39049
597,Ohio University–Lancaster,Ohio University System,OH,1,1,,0,1,1961,2100,,,,http://www.ohio.edu/policy/19-058.html,,Franklin,39049
598,Ohio University–Zanesville ,Ohio University System,OH,1,1,,0,1,1946,1900,,,,http://www.ohio.edu/policy/19-058.html,,Franklin,39049
599,Ohio Valley University ,,WV,1,1,,1,0,1960,512,931 thousand,,,,,Wood,54107
594,Ohio Wesleyan University ,,OH,1,1,Liberal Arts,1,1,1842,1850,160 million (2009),,,http://policies.owu.edu/financialIntegrityPolicy.html,,Delaware,39041
600,Oklahoma Baptist University ,,OK,,1,,1,1 (Article X),1910,1764,93.7 million,47.69 million,,http://www.okbu.edu/academics/faculty_handbook/apndx-a.pdf,,Pottawatomie,40125
601,Oklahoma Christian University ,,OK,,1,,1,1,1950,2000+,56.7 million,,,http://www.oc.edu/president/campus_briefings/dec_11_2002/conflict_interest.pdf,,Oklahoma,40109
602,Oklahoma City University ,,OK,,1,,1,1,1904,3829,71.6 million,,,http://www.okcu.edu/hr/handbook/employment_page/employment_page.htm#conflicts,,Oklahoma,40109
603,Oklahoma Panhandle State University ,,OK,,1,,0,,1909,1350+,,,,,,Texas,40139
604,Oklahoma State University ,Oklahoma State University System,OK,1,1,"College of Agricultural Sciences and Natural Resources, College of Arts and Sciences, Center for Health Sciences, Center for Veterinary Health Sciences, College of Education, College of Engineering, Architecture, and Technology, College of Human Environmental Sciences, Spears School of Business, Graduate School, Honors College",0,1,1890,23522,239 million,964 million,,,http://docs.google.com/viewer?a=v&q=cache:ysBhd6Ym-TcJ:compliance.vpr.okstate.edu/documents/Conflict_of_Interest.pdf+conflict+of+interest+policy&hl=en&gl=us&pid=bl&srcid=ADGEESjEz_eymXB_aP9FB4K1qEXM03D3j8xPl85hVzQdp-GWkJ5IkhOs6hC2HyZuUYTksNCLcThynaftCIoxDkiF5OY0EVc8KGikrsAVh6V1GBcZTmlk3RU_ERGPLxvi1j_omtNQBZDT&sig=AHIEtbQ6W30fpCsjcPvg14YpagQU9zJ-bQ,Pottawatomie,40125
605,Oklahoma State University–Center for Health Sciences ,Oklahoma State University System,OK,1,1,,0,1,1972,,,59.8 million,,,http://docs.google.com/viewer?a=v&q=cache:ysBhd6Ym-TcJ:compliance.vpr.okstate.edu/documents/Conflict_of_Interest.pdf+conflict+of+interest+policy&hl=en&gl=us&pid=bl&srcid=ADGEESjEz_eymXB_aP9FB4K1qEXM03D3j8xPl85hVzQdp-GWkJ5IkhOs6hC2HyZuUYTksNCLcThynaftCIoxDkiF5OY0EVc8KGikrsAVh6V1GBcZTmlk3RU_ERGPLxvi1j_omtNQBZDT&sig=AHIEtbQ6W30fpCsjcPvg14YpagQU9zJ-bQ,Pottawatomie,40125
606,Oklahoma State University–Institute of Technology ,Oklahoma State University System,OK,1,1,,0,1,,,,30.38 million,1,http://www.osuit.edu/campus_community/policies_and_procedures/3-038%20Financial%20Conflict%20of%20Interest.pdf,http://docs.google.com/viewer?a=v&q=cache:ysBhd6Ym-TcJ:compliance.vpr.okstate.edu/documents/Conflict_of_Interest.pdf+conflict+of+interest+policy&hl=en&gl=us&pid=bl&srcid=ADGEESjEz_eymXB_aP9FB4K1qEXM03D3j8xPl85hVzQdp-GWkJ5IkhOs6hC2HyZuUYTksNCLcThynaftCIoxDkiF5OY0EVc8KGikrsAVh6V1GBcZTmlk3RU_ERGPLxvi1j_omtNQBZDT&sig=AHIEtbQ6W30fpCsjcPvg14YpagQU9zJ-bQ,Pottawatomie,40125
